00000720425120190131382000710650000092018070920180809201901310000000056,372018070920180809201901310000000056,370000000021147,100425100010000000000,000000000000,000000000000,000000000000,00
00000730425120190131382000710650000092018073020180830201901310000000001,332018073020180830201901310000000001,330000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
00000740425120190131382000710650000092018080120180901201901310000000014,812018080120180901201901310000000014,810000000005502,150425100010000000000,000000000000,000000000000,000000000000,00
00000750425120190131382000710650000092018080520180905201901310000000102,962018080520180905201901310000000102,960000000121563,140425100040000000000,000000000000,000000000000,000000000000,00
00000760425120190131382000710650000092018080720180907201901310000000144,762018080720180907201901310000000144,760000000204092,660425100060000000000,000000000000,000000000000,000000000000,00
00000770425120190131382000710650000092018080920180909201901310000000179,462018080920180909201901310000000179,460000000186165,600425100070000000000,000000000000,000000000000,000000000000,00
00000780425120190131382000710650000092018081120180911201901310000000207,262018081120180911201901310000000207,260000000038307,100425100010000000000,000000000000,000000000000,000000000000,00
00000790425120190131382000710650000092018081320180913201901310000000034,922018081320180913201901310000000034,920000000041969,580425100020000000000,000000000000,000000000000,000000000000,00
00000800425120190131382000710650000092018081520180915201901310000000051,722018081520180915201901310000000051,720000000020425,600425100010000000000,000000000000,000000000000,000000000000,00
00000810425120190131382000710650000092018081720180917201901310000000027,092018081720180917201901310000000027,090000000023212,570425100020000000000,000000000000,000000000000,000000000000,00
00000820425120190131382000710650000092018081920180919201901310000000098,052018081920180919201901310000000098,050000000104572,000425100040000000000,000000000000,000000000000,000000000000,00
00000830425120190131382000710650000092018082320180923201901310000000226,362018082320180923201901310000000226,360000000160545,220425100040000000000,000000000000,000000000000,000000000000,00
00000840425120190131382000710650000092018082720180927201901310000000029,512018082720180927201901310000000029,510000000021854,770425100020000000000,000000000000,000000000000,000000000000,00
00000850425120190131382000710650000092018082920180929201901310000000039,392018082920180929201901310000000039,390000000084519,650425100020000000000,000000000000,000000000000,000000000000,00
00000860425120190131382000710650000092018090120181001201901310000000662,102018090120181001201901310000000662,100000000178011,590425100020000000000,000000000000,000000000000,000000000000,00
00000870425120190131382000710650000092018090320181003201901310000000050,862018090320181003201901310000000050,860000000039160,400425100010000000000,000000000000,000000000000,000000000000,00
00000880425120190131382000710650000092018090520181005201901310000000098,812018090520181005201901310000000098,810000000076729,050425100040000000000,000000000000,000000000000,000000000000,00
00000890425120190131382000710650000092018090720181007201901310000000164,892018090720181007201901310000000164,890000000234600,960425100070000000000,000000000000,000000000000,000000000000,00
00000900425120190131382000710650000092018090920181009201901310000000178,862018090920181009201901310000000178,860000000245733,020425100070000000000,000000000000,000000000000,000000000000,00
00000910425120190131382000710650000092018091320181013201901310000000079,072018091320181013201901310000000079,070000000090423,270425100030000000000,000000000000,000000000000,000000000000,00
00000920425120190131382000710650000092018091520181015201901310000000060,492018091520181015201901310000000060,490000000048395,150425100020000000000,000000000000,000000000000,000000000000,00
00000930425120190131382000710650000092018091720181017201901310000000027,092018091720181017201901310000000027,090000000023212,570425100020000000000,000000000000,000000000000,000000000000,00
00000940425120190131382000710650000092018091920181019201901310000000098,052018091920181019201901310000000098,050000000104572,000425100040000000000,000000000000,000000000000,000000000000,00
00000950425120190131382000710650000092018092320181023201901310000000123,392018092320181023201901310000000123,390000000081058,820425100030000000000,000000000000,000000000000,000000000000,00
00000960425120190131382000710650000092018092720181027201901310000000327,712018092720181027201901310000000327,710000000139868,120425100040000000000,000000000000,000000000000,000000000000,00
00000970425120190131382000710650000092018092920181029201901310000000039,392018092920181029201901310000000039,390000000084519,650425100020000000000,000000000000,000000000000,000000000000,00
00000980425120190131382000710650000092018100120181101201901310000000662,162018100120181101201901310000000662,160000000178011,590425100020000000000,000000000000,000000000000,000000000000,00
00000990425120190131382000710650000092018100320181103201901310000000529,452018100320181103201901310000000529,450000000558397,380425100030000000000,000000000000,000000000000,000000000000,00
00001000425120190131382000710650000092018100520181105201901310000000098,812018100520181105201901310000000098,810000000076729,050425100040000000000,000000000000,000000000000,000000000000,00
00001010425120190131382000710650000092018100720181107201901310000000208,642018100720181107201901310000000208,640000000364879,220425100080000000000,000000000000,000000000000,000000000000,00
00001020425120190131382000710650000092018100920181109201901310000000214,282018100920181109201901310000000214,280000000263502,400425100070000000000,000000000000,000000000000,000000000000,00
00001030425120190131382000710650000092018101320181113201901310000000079,072018101320181113201901310000000079,070000000090423,270425100030000000000,000000000000,000000000000,000000000000,00
00001040425120190131382000710650000092018101520181115201901310000000119,242018101520181115201901310000000119,240000000133089,030425100030000000000,000000000000,000000000000,000000000000,00
00001050425120190131382000710650000092018101720181117201901310000000106,332018101720181117201901310000000106,330000000170149,840425100030000000000,000000000000,000000000000,000000000000,00
00001060425120190131382000710650000092018101920181119201901310000000098,352018101920181119201901310000000098,350000000104572,000425100040000000000,000000000000,000000000000,000000000000,00
00001070425120190131382000710650000092018102320181123201901310000000330,452018102320181123201901310000000330,450000000099010,450425100040000000000,000000000000,000000000000,000000000000,00
00001080425120190131382000710650000092018102520181125201901310000000069,392018102520181125201901310000000069,390000000015104,920425100010000000000,000000000000,000000000000,000000000000,00
00001090425120190131382000710650000092018102720181127201901310000000327,712018102720181127201901310000000327,710000000139868,120425100040000000000,000000000000,000000000000,000000000000,00
00001100425120190131382000710650000092018102920181129201901310000000039,392018102920181129201901310000000039,390000000084519,650425100020000000000,000000000000,000000000000,000000000000,00
00001110425120190131382000710650000092018110720181207201901310000000062,272018110720181207201901310000000062,270000000062841,080425100010000000000,000000000000,000000000000,000000000000,00
00001120425120190131382000710650000092018112520181225201901310000000022,242018112520181225201901310000000022,240000000002458,310425100010000000000,000000000000,000000000000,000000000000,00
00001130425120190131382000710650000092018112820181228201901310000000328,902018112820181228201901310000000328,900000000034130,550425100010000000000,000000000000,000000000000,000000000000,00
00001140425120190131382000710650000092018113020181230201901310000000005,242018113020181230201901310000000005,240000000013963,740425100010000000000,000000000000,000000000000,000000000000,00
